;data_PV_Aufdach_Erfurt;data_PV_Aufdach_Nordhausen;data_PV_Aufdach_Gera;data_PV_Aufdach_Hildburghausen
7399;0;0;0;0
7400;0;0,002705087;0,006029609;0,009945255
7401;0,004907121;0,021649839;0,016868747;0,024084967
7402;0,014605302;0,0505995;0,029567744;0,036290586
7403;0,043135267;0,024052701;0,032212094;0,042919519
7404;0,042244346;0,040133826;0,021356582;0,043645259
7405;0,44958525;0,482713066;0,425930092;0,03878372
7406;0,335475119;0,322677158;0,337179908;0,028451684
7407;0,166136791;0,177249947;0,175094882;0,012455654
7408;0,004729065;0,004979671;0,003839162;0,000937001
7409;0;0;0;0
7410;0;0;0;0
7411;0;0;0;0
7412;0;0;0;0
7413;0;0;0;0
7414;0;0;0;0
7415;0;0;0;0
7416;0;0;0;0
7417;0;0;0;0
7418;0;0;0;0
7419;0;0;0;0
7420;0;0;0;0
7421;0;0;0;0
7422;0;0;0;0
7423;0;0;0;0
7424;0,006877766;0;0,050679683;0,115505507
7425;0,016517531;0,004751708;0,123579178;0,251138605
7426;0,033467811;0,011253296;0,187851908;0,342202777
7427;0,02134984;0,05993852;0,189209961;0,306228829
7428;0,046650312;0,072859042;0,15823721;0,246279473
7429;0,506305619;0,465850579;0,129496579;0,237812593
7430;0,426999197;0,38599275;0,094948587;0,221040403
7431;0,211867768;0,117554625;0,038364505;0,061858816
7432;0,006722389;0,005473304;0,000932626;0,011661531
7433;0;0;0;0
7434;0;0;0;0
7435;0;0;0;0
7436;0;0;0;0
7437;0;0;0;0
7438;0;0;0;0
7439;0;0;0;0
7440;0;0;0;0
7441;0;0;0;0
7442;0;0;0;0
7443;0;0;0;0
7444;0;0;0;0
7445;0;0;0;0
7446;0;0;0;0
7447;0;0;0;0
7448;0,026399869;0,003866256;0;0
7449;0,061063007;0,01740619;0,006534208;0,006793707
7450;0,095798092;0,032874505;0,015601473;0,017202241
7451;0,108120975;0,0390888;0,020119887;0,022383308
7452;0,11663505;0,039560025;0,02106017;0,022814321
7453;0,093783407;0,034588445;0,016867303;0,01933395
7454;0,067085633;0,02008738;0,010127316;0,012012553
7455;0,031182478;0,008103649;0,002499048;0,004794335
7456;0,001336829;0,000338153;0;0,000360737
7457;0;0;0;0
7458;0;0;0;0
7459;0;0;0;0
7460;0;0;0;0
7461;0;0;0;0
7462;0;0;0;0
7463;0;0;0;0
7464;0;0;0;0
7465;0;0;0;0
7466;0;0;0;0
7467;0;0;0;0
7468;0;0;0;0
7469;0;0;0;0
7470;0;0;0;0
7471;0;0;0;0
7472;0,14834895;0,136363654;0,040999705;0,027229918
7473;0,285850816;0,310902553;0,101943521;0,066330277
7474;0,408169461;0,457916566;0,135398329;0,097443888
7475;0,393356092;0,534952342;0,1547265;0,107761476
7476;0,39926025;0,535761395;0,142439736;0,104082454
7477;0,36139129;0,476226198;0,13095769;0,093004212
7478;0,250994372;0,342171474;0,082095245;0,066131866
7479;0,076656533;0,159635957;0,036939032;0,029341642
7480;0,00112375;0,00330191;0,000690139;0,001062533
7481;0;0;0;0
7482;0;0;0;0
7483;0;0;0;0
7484;0;0;0;0
7485;0;0;0;0
7486;0;0;0;0
7487;0;0;0;0
7488;0;0;0;0
7489;0;0;0;0
7490;0;0;0;0
7491;0;0;0;0
7492;0;0;0;0
7493;0;0;0;0
7494;0;0;0;0
7495;0;0;0;0
7496;0,022596696;0,121760013;0,018511919;0,029380891
7497;0,054235662;0,346924658;0,064811135;0,076595372
7498;0,080186025;0,382746908;0,103711157;0,136497051
7499;0,097782679;0,363108118;0,096881163;0,140773473
7500;0,099895125;0,384545605;0,078451378;0,145373755
7501;0,08403047;0,317986579;0,060522916;0,112843579
7502;0,058374351;0,165095377;0,023389808;0,090880449
7503;0,024562453;0,181129066;0,006093727;0,044233267
7504;0,000780375;0,007086896;0;0,001356175
7505;0;0;0;0
7506;0;0;0;0
7507;0;0;0;0
7508;0;0;0;0
7509;0;0;0;0
7510;0;0;0;0
7511;0;0;0;0
7512;0;0;0;0
7513;0;0;0;0
7514;0;0;0;0
7515;0;0;0;0
7516;0;0;0;0
7517;0;0;0;0
7518;0;0;0;0
7519;0;0;0;0
7520;0,051146694;0,043729728;0,009186961;0,026656863
7521;0,116850557;0,180574769;0,02920367;0,058161253
7522;0,130228579;0,246033146;0,045959005;0,08408537
7523;0,156240344;0,287827697;0,049789725;0,106441228
7524;0,195391027;0,440815697;0,055604791;0,111538982
7525;0,149982948;0,521624645;0,048129241;0,097784846
7526;0,089559478;0,370052487;0,031062805;0,069462947
7527;0,045130449;0,185347698;0,014425794;0,029879566
7528;0,00082965;0,013298851;0,000476963;0,001491161
7529;0;0;0;0
7530;0;0;0;0
7531;0;0;0;0
7532;0;0;0;0
7533;0;0;0;0
7534;0;0;0;0
7535;0;0;0;0
7536;0;0;0;0
7537;0;0;0;0
7538;0;0;0;0
7539;0;0;0;0
7540;0;0;0;0
7541;0;0;0;0
7542;0;0;0;0
7543;0;0;0;0
7544;0,040961901;0,124683679;0,062120554;0,125330199
7545;0,094931973;0,273010958;0,108422684;0,257553237
7546;0,140779974;0,35269879;0,130735922;0,266033842
7547;0,168408158;0,404557618;0,132992842;0,554458697
7548;0,210322382;0,355458237;0,138370153;0,345460658
7549;0,205229203;0,276172283;0,11817225;0,3970185
7550;0,121513685;0,228604322;0,088899233;0,313690895
7551;0,056461279;0,119141187;0,042332066;0,116054748
7552;0,001706379;0,00065023;0,000516347;0,001027714
7553;0;0;0;0
7554;0;0;0;0
7555;0;0;0;0
7556;0;0;0;0
7557;0;0;0;0
7558;0;0;0;0
7559;0;0;0;0
7560;0;0;0;0
7561;0;0;0;0
7562;0;0;0;0
7563;0;0;0;0
7564;0;0;0;0
7565;0;0;0;0
7566;0;0;0;0
7567;0;0;0;0
7568;0,051643804;0,152914559;0,08573367;0
7569;0,126705588;0,357519395;0,267189632;0,004485691
7570;0,190189974;0,470464105;0,301441934;0,021230167
7571;0,227032208;0,516079263;0,329566145;0,032483704
7572;0,166464987;0,517750342;0,465942079;0,017742235
7573;0,204690316;0,463370447;0,3582225;0,360329408
7574;0,121390161;0,328513894;0,27170612;0,277240184
7575;0,046417469;0,149458026;0,133825492;0,145881099
7576;0,000689303;0,001524619;0,002646637;0,002130096
7577;0;0;0;0
7578;0;0;0;0
7579;0;0;0;0
7580;0;0;0;0
7581;0;0;0;0
7582;0;0;0;0
7583;0;0;0;0
7584;0;0;0;0
7585;0;0;0;0
7586;0;0;0;0
7587;0;0;0;0
7588;0;0;0;0
7589;0;0;0;0
7590;0;0;0;0
7591;0;0;0;0
7592;0,116614583;0;0,161470291;0,066579253
7593;0,253286447;0,002029795;0,323731816;0,184017576
7594;0,364059237;0,015227647;0,447278487;0,29824425
7595;0,405795276;0,022321184;0,48036296;0,291892224
7596;0,415277566;0,04390483;0,468665408;0,178039255
7597;0,398097237;0,427933461;0,426279237;0,150009675
7598;0,322234105;0,317567605;0,311911461;0,027146509
7599;0,12843619;0,152513645;0,131050105;0,004691024
7600;0,000708061;0,00182622;0,000575896;0
7601;0;0;0;0
7602;0;0;0;0
7603;0;0;0;0
7604;0;0;0;0
7605;0;0;0;0
7606;0;0;0;0
7607;0;0;0;0
7608;0;0;0;0
7609;0;0;0;0
7610;0;0;0;0
7611;0;0;0;0
7612;0;0;0;0
7613;0;0;0;0
7614;0;0;0;0
7615;0;0;0;0
7616;0,002600129;0,054361354;0,039785645;0,156888549
7617;0,018856537;0,109889092;0,092087045;0,186346974
7618;0,039287451;0,225540276;0,144160417;0,2524485
7619;0,052720615;0,291834434;0,220096026;0,09191777
7620;0,056562652;0,292698868;0,210146605;0,053754565
7621;0,048571812;0,234891817;0,21478421;0,127284446
7622;0,029280241;0,184042859;0,20430722;0,360249948
7623;0,010320478;0,059361468;0,086675301;0,212258329
7624;0,000229342;0,000489422;0,001196326;0,01854079
7625;0;0;0;0
7626;0;0;0;0
7627;0;0;0;0
7628;0;0;0;0
7629;0;0;0;0
7630;0;0;0;0
7631;0;0;0;0
7632;0;0;0;0
7633;0;0;0;0
7634;0;0;0;0
7635;0;0;0;0
7636;0;0;0;0
7637;0;0;0;0
7638;0;0;0;0
7639;0;0;0;0
7640;0;0,057645963;0,004015213;0
7641;0,002990622;0,114770376;0,005377985;0,052710863
7642;0,008728065;0,140316213;0,081727319;0,071938745
7643;0,012861047;0,197854303;0,303004658;0,277478566
7644;0,014059698;0,203067395;0,410382316;0,394540776
7645;0,013233308;0,113257737;0,403021382;0,123761696
7646;0,006691515;0,070021338;0,326980066;0,344993526
7647;0,001505652;0,027281688;0,135947088;0,120518503
7648;0;0,000387647;0,000716582;0,003615839
7649;0;0;0;0
7650;0;0;0;0
7651;0;0;0;0
7652;0;0;0;0
7653;0;0;0;0
7654;0;0;0;0
7655;0;0;0;0
7656;0;0;0;0
7657;0;0;0;0
7658;0;0;0;0
7659;0;0;0;0
7660;0;0;0;0
7661;0;0;0;0
7662;0;0;0;0
7663;0;0;0;0
7664;0,001843135;0;0,007731534;0,126897835
7665;0,013099863;0,00497813;0,031665502;0,276414277
7666;0,024869459;0,012775326;0,049948165;0,411386408
7667;0,0368745;0,015338049;0,055657524;0,445629079
7668;0,03782297;0,019123837;0,069897573;0,436746355
7669;0,030463962;0,394396303;0,044116966;0,37272525
7670;0,017883916;0,299915329;0,037854995;0,268268369
7671;0,005034723;0,129063158;0,011553151;0,116755204
7672;0;0,000615318;0,000135107;0,000763977
7673;0;0;0;0
7674;0;0;0;0
7675;0;0;0;0
7676;0;0;0;0
7677;0;0;0;0
7678;0;0;0;0
7679;0;0;0;0
7680;0;0;0;0
7681;0;0;0;0
7682;0;0;0;0
7683;0;0;0;0
7684;0;0;0;0
7685;0;0;0;0
7686;0;0;0;0
7687;0;0;0;0
7688;0;0,014686834;0;0,006781113
7689;0,009324356;0,022230166;0,020140017;0,026459874
7690;0,023457229;0,104173954;0,062294885;0,044347883
7691;0,030464444;0,107656974;0,126342237;0,051890372
7692;0,031127818;0,100164568;0,108679848;0,046233024
7693;0,025302398;0,068186041;0,071350978;0,039145386
7694;0,015010334;0,053241202;0,061957299;0,027023803
7695;0,004230955;0,021895155;0,022980442;0,00827042
7696;0;0,000366589;0,000203918;0,000180055
7697;0;0;0;0
7698;0;0;0;0
7699;0;0;0;0
7700;0;0;0;0
7701;0;0;0;0
7702;0;0;0;0
7703;0;0;0;0
7704;0;0;0;0
7705;0;0;0;0
7706;0;0;0;0
7707;0;0;0;0
7708;0;0;0;0
7709;0;0;0;0
7710;0;0;0;0
7711;0;0;0;0
7712;0;0;0,004395973;0
7713;0,00754143;0,009859029;0,022319258;0,002978963
7714;0,020870187;0,025027658;0,041892071;0,008318988
7715;0,02988992;0,03143025;0,051559528;0,012772822
7716;0,026979979;0,032502004;0,054482471;0,013804942
7717;0,022404257;0,025895704;0,045627438;0,011235959
7718;0,013797406;0,016280981;0,028886309;0,006232643
7719;0,003659323;0,004728311;0,010331361;0,001330619
7720;0;0;9,62E-05;0
7721;0;0;0;0
7722;0;0;0;0
7723;0;0;0;0
7724;0;0;0;0
7725;0;0;0;0
7726;0;0;0;0
7727;0;0;0;0
7728;0;0;0;0
7729;0;0;0;0
7730;0;0;0;0
7731;0;0;0;0
7732;0;0;0;0
7733;0;0;0;0
7734;0;0;0;0
7735;0;0;0;0
7736;0;0;0,006574637;0
7737;0,021337391;0,013250621;0,025788312;0,008715206
7738;0,084977254;0,031904365;0,047269622;0,022389328
7739;0,090650977;0,041584583;0,065464879;0,034216666
7740;0,283209355;0,039009821;0,056296097;0,034823215
7741;0,204314684;0,034860778;0,050217608;0,026329366
7742;0,117807936;0,023681886;0,029474558;0,016725959
7743;0,046659703;0,007198257;0,006891277;0,00573091
7744;0,001330812;7,28E-05;0;8,72E-05
7745;0;0;0;0
7746;0;0;0;0
7747;0;0;0;0
7748;0;0;0;0
7749;0;0;0;0
7750;0;0;0;0
7751;0;0;0;0
7752;0;0;0;0
7753;0;0;0;0
7754;0;0;0;0
7755;0;0;0;0
7756;0;0;0;0
7757;0;0;0;0
7758;0;0;0;0
7759;0;0;0;0
7760;0,021588751;0;0,023234258;0
7761;0,063953684;0,019991137;0,070332438;0,008720721
7762;0,105195383;0,051674866;0,093126052;0,020991786
7763;0,099442441;0,07200448;0,113404859;0,027187299
7764;0,07183352;0,073144137;0,114138304;0,026606755
7765;0,049012216;0,059351234;0,045172828;0,021659736
7766;0,033006458;0,040039196;0,033301907;0,014239278
7767;0,014657457;0,015437856;0,003922497;0,003755663
7768;0,000702857;0,000137479;0;0
7769;0;0;0;0
7770;0;0;0;0
7771;0;0;0;0
7772;0;0;0;0
7773;0;0;0;0
7774;0;0;0;0
7775;0;0;0;0
7776;0;0;0;0
7777;0;0;0;0
7778;0;0;0;0
7779;0;0;0;0
7780;0;0;0;0
7781;0;0;0;0
7782;0;0;0;0
7783;0;0;0;0
7784;0,002767853;0;0,009472056;0
7785;0,017666025;0,001624989;0,030476242;0,00689467
7786;0,035648882;0,057780805;0,04838207;0,018057766
7787;0,04613117;0,184748132;0,073161955;0,024539578
7788;0,051251799;0,221949142;0,067316791;0,024678754
7789;0,037073874;0,150247334;0,048536897;0,021361397
7790;0,023590386;0,087576817;0,033561959;0,014718498
7791;0,008915038;0,022580515;0,01251053;0,003854435
7792;8,23E-05;0,000304719;0,000146073;0
7793;0;0;0;0
7794;0;0;0;0
7795;0;0;0;0
7796;0;0;0;0
7797;0;0;0;0
7798;0;0;0;0
7799;0;0;0;0
7800;0;0;0;0
7801;0;0;0;0
7802;0;0;0;0
7803;0;0;0;0
7804;0;0;0;0
7805;0;0;0;0
7806;0;0;0;0
7807;0;0;0;0
7808;0;0;0,004724699;0,007353446
7809;0;0;0,022327926;0,012587703
7810;0,004686462;0,009712123;0,041376541;0,223861251
7811;0,010079544;0,022087137;0,050377492;0,391995632
7812;0,011025004;0,030395818;0,046984768;0,147231687
7813;0,288003474;0,324678119;0,037923379;0,075428025
7814;0,21500068;0,237218566;0,024541986;0,010646723
7815;0,08772105;0,085692303;0,00787803;0,000982048
7816;0,000195447;0,000283361;4,75E-05;0
7817;0;0;0;0
7818;0;0;0;0
7819;0;0;0;0
7820;0;0;0;0
7821;0;0;0;0
7822;0;0;0;0
7823;0;0;0;0
7824;0;0;0;0
7825;0;0;0;0
7826;0;0;0;0
7827;0;0;0;0
7828;0;0;0;0
7829;0;0;0;0
7830;0;0;0;0
7831;0;0;0;0
7832;0,080778825;0;0,032416933;0
7833;0,307743395;0,00586621;0,107770867;0,005922819
7834;0,448730448;0,013505159;0,223772882;0,020161687
7835;0,437194224;0,011450166;0,234109252;0,02839847
7836;0,252920448;0,010723583;0,319395198;0,027549205
7837;0,108703445;0,302973356;0,281073553;0,374206105
7838;0,047129242;0,231993434;0,24408829;0,259640882
7839;0,01920024;0,075602356;0,113288077;0,118498279
7840;0,000101543;0,000160715;0,000324921;0,000351745
7841;0;0;0;0
7842;0;0;0;0
7843;0;0;0;0
7844;0;0;0;0
7845;0;0;0;0
7846;0;0;0;0
7847;0;0;0;0
7848;0;0;0;0
7849;0;0;0;0
7850;0;0;0;0
7851;0;0;0;0
7852;0;0;0;0
7853;0;0;0;0
7854;0;0;0;0
7855;0;0;0;0
7856;0,103502151;0;0,135567122;0,003047177
7857;0,2855715;0,00849551;0,293214158;0,027909186
7858;0,399886303;0,025366689;0,156208078;0,043685953
7859;0,469130132;0,03735319;0,267596566;0,051091915
7860;0,464184316;0,035474791;0,133498741;0,046325487
7861;0,403784684;0,033169472;0,224774566;0,040141291
7862;0,283835408;0,018211149;0,070602123;0,028381374
7863;0,125015728;0,004783049;0,054894462;0,010157006
7864;0,000172333;0;0,000181575;0,000103833
7865;0;0;0;0
7866;0;0;0;0
7867;0;0;0;0
7868;0;0;0;0
7869;0;0;0;0
7870;0;0;0;0
7871;0;0;0;0
7872;0;0;0;0
7873;0;0;0;0
7874;0;0;0;0
7875;0;0;0;0
7876;0;0;0;0
7877;0;0;0;0
7878;0;0;0;0
7879;0;0;0;0
7880;0,112363926;0;0,003812034;0
7881;0,284550553;0,015245393;0,019559811;0,002447972
7882;0,400519579;0,050233259;0,03234212;0,005564115
7883;0,525515803;0,057051695;0,054408308;0,009588454
7884;0,526308;0,055161738;0,053654878;0,020347915
7885;0,470377421;0,056775269;0,045446365;0,304355487
7886;0,338188816;0,034727862;0,028255681;0,272602579
7887;0,153608996;0,010484648;0,008593993;0,132143337
7888;0,000519527;6,35E-05;3,73E-05;0,000478304
7889;0;0;0;0
7890;0;0;0;0
7891;0;0;0;0
7892;0;0;0;0
7893;0;0;0;0
7894;0;0;0;0
7895;0;0;0;0
7896;0;0;0;0
7897;0;0;0;0
7898;0;0;0;0
7899;0;0;0;0
7900;0;0;0;0
7901;0;0;0;0
7902;0;0;0;0
7903;0;0;0;0
7904;0,1003206;0;0;0,018318974
7905;0,305797816;0,014551799;0,009727148;0,096480971
7906;0,488357171;0,037553045;0,045211836;0,278094987
7907;0,53802;0,059900234;0,05153593;0,243815957
7908;0,549276908;0,052511368;0,040315863;0,433832803
7909;0,47148746;0,044308153;0,38584346;0,309296487
7910;0,332884224;0,033287219;0,308899185;0,384444474
7911;0,131703655;0,008817326;0,128247363;0,171666039
7912;0,000141998;4,29E-05;0,000172954;0,003058508
7913;0;0;0;0
7914;0;0;0;0
7915;0;0;0;0
7916;0;0;0;0
7917;0;0;0;0
7918;0;0;0;0
7919;0;0;0;0
7920;0;0;0;0
7921;0;0;0;0
7922;0;0;0;0
7923;0;0;0;0
7924;0;0;0;0
7925;0;0;0;0
7926;0;0;0;0
7927;0;0;0;0
7928;0,005692769;0;0;0,101145545
7929;0,031371016;0,194331553;0,013354304;0,241588895
7930;0,057456221;0,213821053;0,031870413;0,390664066
7931;0,062520746;0,339017613;0,044352458;0,459720079
7932;0,063208682;0,388547526;0,049898321;0,50264321
7933;0,053282617;0,275487237;0,044982363;0,475617
7934;0,038462748;0,299282053;0,024759178;0,304861145
7935;0,014074578;0,12279926;0,006224702;0,122549803
7936;0,000164864;0,000481194;0;0,00035803
7937;0;0;0;0
7938;0;0;0;0
7939;0;0;0;0
7940;0;0;0;0
7941;0;0;0;0
7942;0;0;0;0
7943;0;0;0;0
7944;0;0;0;0
7945;0;0;0;0
7946;0;0;0;0
7947;0;0;0;0
7948;0;0;0;0
7949;0;0;0;0
7950;0;0;0;0
7951;0;0;0;0
7952;0;0;0;0,100565242
7953;0,00357399;0,029852838;0,009667722;0,288562105
7954;0,011673907;0,066999671;0,025632762;0,421870382
7955;0,017618807;0,066047108;0,035325261;0,485833697
7956;0,020364048;0,079009046;0,032638772;0,49542675
7957;0,017654925;0,066750454;0,023764235;0,428561921
7958;0,009417854;0,049176916;0,013874121;0,293503105
7959;0,001820034;0,045369673;0,003273174;0,135161151
7960;0;0,000102952;0;0,000181009
7961;0;0;0;0
7962;0;0;0;0
7963;0;0;0;0
7964;0;0;0;0
7965;0;0;0;0
7966;0;0;0;0
7967;0;0;0;0
7968;0;0;0;0
7969;0;0;0;0
7970;0;0;0;0
7971;0;0;0;0
7972;0;0;0;0
7973;0;0;0;0
7974;0;0;0;0
7975;0;0;0;0
7976;0;0;0;0,085619006
7977;0,010413061;0,021719716;0,126249292;0,29549925
7978;0,026160332;0,068982332;0,189879355;0,431338224
7979;0,041137196;0,095418367;0,388766645;0,523615974
7980;0,039857641;0,091491091;0,087398874;0,534704329
7981;0,031635884;0,07798232;0,101628809;0,459252948
7982;0,022918824;0,030317803;0,138376413;0,316975263
7983;0,006154555;0,00489154;0,121183563;0,119521635
7984;0;0;4,40E-05;0,000168326
7985;0;0;0;0
7986;0;0;0;0
7987;0;0;0;0
7988;0;0;0;0
7989;0;0;0;0
7990;0;0;0;0
7991;0;0;0;0
7992;0;0;0;0
7993;0;0;0;0
7994;0;0;0;0
7995;0;0;0;0
7996;0;0;0;0
7997;0;0;0;0
7998;0;0;0;0
7999;0;0;0;0
8000;0;0;0,051905061;0,002491543
8001;0,173003866;0,005635196;0,21594602;0,029021392
8002;0,464947619;0,01399661;0,280924263;0,052448523
8003;0,037043053;0,020931588;0,346837974;0,063198328
8004;0,231420355;0,022308904;0,558041644;0,08224333
8005;0,278203342;0,018532362;0,233180526;0,0487878
8006;0,010614674;0,009915325;0,129508859;0,030129987
8007;0;0,002326448;0,017478812;0,009291633
8008;0;0;0;7,23E-05
8009;0;0;0;0
8010;0;0;0;0
8011;0;0;0;0
8012;0;0;0;0
8013;0;0;0;0
8014;0;0;0;0
8015;0;0;0;0
8016;0;0;0;0
8017;0;0;0;0
8018;0;0;0;0
8019;0;0;0;0
8020;0;0;0;0
8021;0;0;0;0
8022;0;0;0;0
8023;0;0;0;0
8024;0;0;0,003561734;0
8025;0,025107118;0,031831405;0,016141563;0,029593989
8026;0,051445394;0,044388095;0,034053411;0,036174525
8027;0,084983996;0,054501975;0,050416982;0,048598058
8028;0,124740265;0,056825112;0,055285263;0,061462476
8029;0,131928553;0,052356782;0,04692433;0,102085346
8030;0,144704361;0,029397505;0,030333454;0,077576108
8031;0,047070731;0,005835942;0,006021952;0,024060262
8032;0,000102824;0;0;0,000112885
8033;0;0;0;0
8034;0;0;0;0
8035;0;0;0;0
8036;0;0;0;0
8037;0;0;0;0
8038;0;0;0;0
8039;0;0;0;0
8040;0;0;0;0
8041;0;0;0;0
8042;0;0;0;0
8043;0;0;0;0
8044;0;0;0;0
8045;0;0;0;0
8046;0;0;0;0
8047;0;0;0;0
8048;0;0;0,062438998;0
8049;0,07487445;0,022681815;0,181141105;0,048154283
8050;0,193051034;0,080659899;0,27798904;0,092074764
8051;0,305814671;0,277327591;0,302157079;0,225660671
8052;0,352917908;0,241752632;0,345075395;0,229013664
8053;0,321747711;0,290803855;0,468752092;0,198189
8054;0,245053855;0,181760897;0,279392842;0,102836609
8055;0,08344174;0,052707612;0,094356486;0,045445642
8056;8,62E-05;4,06E-05;0;0,000116975
8057;0;0;0;0
8058;0;0;0;0
8059;0;0;0;0
8060;0;0;0;0
8061;0;0;0;0
8062;0;0;0;0
8063;0;0;0;0
8064;0;0;0;0
8065;0;0;0;0
8066;0;0;0;0
8067;0;0;0;0
8068;0;0;0;0
8069;0;0;0;0
8070;0;0;0;0
8071;0;0;0;0
8072;0;0;0;0
8073;0,053940454;0;0,010279808;0,036326223
8074;0,078819063;0,002855619;0,025785471;0,148504741
8075;0,335022434;0,00851853;0,032010793;0,078789928
8076;0,109608813;0,009733529;0,032795045;0,129303947
8077;0,259688317;0,285484816;0,362508553;0,085600176
8078;0,092464121;0,228379185;0,26714629;0,081780774
8079;0,009216598;0,069907975;0,075493568;0,023502594
8080;0;0;0;9,14E-05
8081;0;0;0;0
8082;0;0;0;0
8083;0;0;0;0
8084;0;0;0;0
8085;0;0;0;0
8086;0;0;0;0
8087;0;0;0;0
8088;0;0;0;0
8089;0;0;0;0
8090;0;0;0;0
8091;0;0;0;0
8092;0;0;0;0
8093;0;0;0;0
8094;0;0;0;0
8095;0;0;0;0
8096;0;0;0;0,002707613
8097;0,001632375;0,053789238;0,014582957;0,117720047
8098;0,004077625;0,117827199;0,029417491;0,113975049
8099;0,00723228;0,096839025;0,041429756;0,198587266
8100;0,009071142;0,113373557;0,046842462;0,237743005
8101;0,255058658;0,071944042;0,039630817;0,23886075
8102;0,186479408;0,023731248;0,024176467;0,254066605
8103;0,069191626;0,020554753;0,005838085;0,093208883
8104;4,21E-05;0;0;0,000530435
8105;0;0;0;0
8106;0;0;0;0
8107;0;0;0;0
8108;0;0;0;0
8109;0;0;0;0
8110;0;0;0;0
8111;0;0;0;0
8112;0;0;0;0
8113;0;0;0;0
8114;0;0;0;0
8115;0;0;0;0
8116;0;0;0;0
8117;0;0;0;0
8118;0;0;0;0
8119;0;0;0;0
8120;0,047056776;0,007945407;0,012732297;0
8121;0,085527217;0,229691487;0,229482723;0,002476118
8122;0,222299009;0,335583474;0,32596875;0,02225882
8123;0,268385633;0,320543763;0,34796246;0,023446634
8124;0,437165329;0,335378803;0,073305225;0,033139855
8125;0,193927267;0,365113895;0,015970458;0,273033592
8126;0,046535696;0,187485908;0,003373742;0,16237277
8127;0,070298728;0,017384976;0;0,061569315
8128;2,81E-05;0;0;0,000122899
8129;0;0;0;0
8130;0;0;0;0
8131;0;0;0;0
8132;0;0;0;0
8133;0;0;0;0
8134;0;0;0;0
8135;0;0;0;0
8136;0;0;0;0
8137;0;0;0;0
8138;0;0;0;0
8139;0;0;0;0
8140;0;0;0;0
8141;0;0;0;0
8142;0;0;0;0
8143;0;0;0;0
8144;0;0,010839294;0;0
8145;0,013803088;0,119292643;0,196152162;0,009716626
8146;0,032713417;0,205045961;0,323442869;0,02340859
8147;0,053757213;0,215753629;0,418061092;0,032354882
8148;0,052852086;0,092769201;0,43586025;0,034496222
8149;0,039647673;0,124652377;0,473510092;0,031888473
8150;0,025432907;0,007814991;0,288489869;0,017682616
8151;0,006957308;0;0,114026963;0,004143004
8152;0;0;0;0
8153;0;0;0;0
8154;0;0;0;0
8155;0;0;0;0
8156;0;0;0;0
8157;0;0;0;0
8158;0;0;0;0
8159;0;0;0;0
8160;0;0;0;0
8161;0;0;0;0
8162;0;0;0;0
8163;0;0;0;0
8164;0;0;0;0
8165;0;0;0;0
8166;0;0;0;0
8167;0;0;0;0
8168;0;0;0;0
8169;0,02802645;0,022802595;0,006550967;0,022953521
8170;0,057365444;0,098329753;0,015606529;0,043689083
8171;0,064670996;0,097732595;0,024378248;0,058753354
8172;0,050197141;0,134194382;0,024902447;0,061673649
8173;0,054763473;0,455725381;0,021211145;0,059745407
8174;0,037526076;0,243267198;0,011296084;0,033583871
8175;0,007283232;0,095238738;0,002332017;0,007391893
8176;0;0;0;0
8177;0;0;0;0
8178;0;0;0;0
8179;0;0;0;0
8180;0;0;0;0
8181;0;0;0;0
8182;0;0;0;0
8183;0;0;0;0
8184;0;0;0;0
8185;0;0;0;0
8186;0;0;0;0
8187;0;0;0;0
8188;0;0;0;0
8189;0;0;0;0
8190;0;0;0;0
8191;0;0;0;0
8192;0,007188659;0;0;0
8193;0,256566;0,229896158;0,022743096;0,126429402
8194;0,291860921;0,350134381;0,050644046;0,058359663
8195;0,398855724;0,492643224;0,053507274;0,169258145
8196;0,382657816;0,293286395;0,046191126;0,205877408
8197;0,120449155;0,085288836;0,036251578;0,10416986
8198;0,024234762;0,192106658;0,020579313;0,021381311
8199;0,045444149;0,003132575;0,00597396;0,103600875
8200;0;0;0;0,000138247
8201;0;0;0;0
8202;0;0;0;0
8203;0;0;0;0
8204;0;0;0;0
8205;0;0;0;0
8206;0;0;0;0
8207;0;0;0;0
8208;0;0;0;0
8209;0;0;0;0
8210;0;0;0;0
8211;0;0;0;0
8212;0;0;0;0
8213;0;0;0;0
8214;0;0;0;0
8215;0;0;0;0
8216;0,005341265;0;0;0
8217;0,202140596;0,015229284;0,002854008;0,037747844
8218;0,398328395;0,037686924;0,238790199;0,085004945
8219;0,4790025;0,065533023;0,08179498;0,204031034
8220;0,450297987;0,089394778;0,115116632;0,25957948
